x_mm,y_mm,radius_mm,die_id,radial_norm,edge_distance_mm,theta_rad,void_area_ratio_pct,void_flag,dx_um,dy_um,rotation_mdeg,shot_id
-28.0,140.0,142.772546380598,D336,0.9846382509006758,2.227453619402013,1.7681918866447774,1.5188787948954203,1,4.2723422359006324,24.277173140020658,-29.52377076089243,S003
-14.0,140.0,140.69825869569246,D337,0.9703328185909825,4.301741304307541,1.6704649792860586,1.5126087459316055,1,3.1400254781601813,18.91173841167779,-19.24026778854452,S003
0.0,140.0,140.0,D338,0.9655172413793104,5.0,1.5707963267948966,1.364759723841653,1,14.267681632012533,22.64960236829856,30.058200523339053,S003
14.0,140.0,140.69825869569246,D339,0.9703328185909825,4.301741304307541,1.4711276743037347,1.5337109371589808,1,12.710369625017588,16.13163680986332,-22.44751383097869,S003
28.0,140.0,142.772546380598,D340,0.9846382509006758,2.227453619402013,1.373400766945016,1.7857684136339762,1,21.84324943798639,24.48757406282263,-23.305667735671616,S003
-28.0,-140.0,142.772546380598,D000,0.9846382509006758,2.227453619402013,-1.7681918866447774,1.5338884978684622,1,4.308567056647461,-29.004674052927378,-9.565235193985842,S004
-14.0,-140.0,140.69825869569246,D001,0.9703328185909825,4.301741304307541,-1.6704649792860586,1.3811173129014302,1,9.179396941966697,-27.746813412642496,0.8712495069636164,S004
0.0,-140.0,140.0,D002,0.9655172413793104,5.0,-1.5707963267948966,1.440978277441237,1,12.123999051469353,-20.693410100674466,4.865882699829817,S004
14.0,-140.0,140.69825869569246,D003,0.9703328185909825,4.301741304307541,-1.4711276743037347,1.5129450603552859,1,13.328907922807497,-24.111352432359027,7.932652458762312,S004
28.0,-140.0,142.772546380598,D004,0.9846382509006758,2.227453619402013,-1.373400766945016,1.7326871945958748,1,16.34526612934582,-26.54286646000775,-15.292352655667818,S004
-70.0,-126.0,144.138821973818,D005,0.9940608411987449,0.8611780261819888,-2.0778948311872334,1.5042287867857165,1,0.9047253385717982,-21.92912525919452,9.15708805744277,S004
-56.0,-126.0,137.88400922514546,D006,0.9509242015527273,7.115990774854538,-1.9890206563741257,1.1231982393286875,1,-3.6006626965229582,-22.549727803660875,-1.7328645108937628,S004
-42.0,-126.0,132.81566172707193,D007,0.9159700808763581,12.184338272928073,-1.892546881191539,0.7734097761509038,0,0.8723095917653891,-18.77711897757782,24.712518006186297,S004
-28.0,-126.0,129.07362240210043,D008,0.8901629131179339,15.926377597899574,-1.7894652726688385,0.6222886711781452,0,-1.4686031360220344,-14.26461680701518,-12.171047986093198,S004
-14.0,-126.0,126.77539193392383,D009,0.8743130478201643,18.224608066076172,-1.6814535479687922,0.653933000892591,0,5.115338912894037,-14.30014469710737,12.892743498596209,S004
0.0,-126.0,126.0,D010,0.8689655172413793,19.0,-1.5707963267948966,0.5015797939767713,0,7.904273273812384,-12.209653356800544,14.84155258912783,S004
14.0,-126.0,126.77539193392383,D011,0.8743130478201643,18.224608066076172,-1.460139105621001,0.5899009366358686,0,8.95411077237072,-17.360334743848828,15.79616301734869,S004
28.0,-126.0,129.07362240210043,D012,0.8901629131179339,15.926377597899574,-1.3521273809209546,0.7209520796754303,0,9.943614976445183,-18.770835365949637,14.324580439791845,S004
42.0,-126.0,132.81566172707193,D013,0.9159700808763581,12.184338272928073,-1.2490457723982544,0.9619209619192731,0,23.91435555283378,-17.26594778598478,7.505626994919898,S004
56.0,-126.0,137.88400922514546,D014,0.9509242015527273,7.115990774854538,-1.1525719972156676,1.3542656731521123,1,20.27433159121951,-18.404260387570222,-23.82910595583113,S004
70.0,-126.0,144.138821973818,D015,0.9940608411987449,0.8611780261819888,-1.0636978224025597,2.0464461340288715,1,26.373801903223388,-29.776919227456627,12.893563566971293,S004
-84.0,-112.0,140.0,D016,0.9655172413793104,5.0,-2.214297435588181,1.117503404975352,1,-2.9101643521143634,-17.56606098777889,24.652995564438406,S004
-70.0,-112.0,132.07573584879245,D017,0.9108671437847755,12.924264151207552,-2.129395642138459,0.7939266835328304,0,-4.008956317791647,-12.548349716131465,-3.1512058008955997,S004
-56.0,-112.0,125.21980673998823,D018,0.8635848740688843,19.78019326001177,-2.0344439357957027,0.4779698661322672,0,1.9013375127873138,-20.923495156960733,8.996510976917358,S004
-42.0,-112.0,119.61605243444544,D019,0.8249382926513479,25.383947565554564,-1.9295669970654687,0.31818288967858166,0,-3.096579455531968,-15.172687535919295,-7.024590325902347,S004
-28.0,-112.0,115.44695751729449,D020,0.7961859139123758,29.553042482705507,-1.8157749899217608,0.1565754877907286,0,-1.9059819574127705,-6.270939789317378,-12.25188844422159,S004
-14.0,-112.0,112.8716084761797,D021,0.7784248860426186,32.1283915238203,-1.695151321341658,0.20323636207395032,0,1.6932609093598527,-6.420540225120092,8.245658818899221,S004
0.0,-112.0,112.0,D022,0.7724137931034483,33.0,-1.5707963267948966,0.11283727374005664,0,-3.241000332460701,-5.851489845990394,-2.5847479342290667,S004
14.0,-112.0,112.8716084761797,D023,0.7784248860426186,32.1283915238203,-1.446441332248135,0.17148105658335616,0,5.801514459917182,-3.145380891722884,4.650373784555065,S004
28.0,-112.0,115.44695751729449,D024,0.7961859139123758,29.553042482705507,-1.3258176636680326,0.283812580219843,0,1.3554526461813428,-7.032441432335979,-4.464812713384216,S004
42.0,-112.0,119.61605243444544,D025,0.8249382926513479,25.383947565554564,-1.2120256565243244,0.33206871806998056,0,8.276851059051705,-2.4094986214028022,12.720386577532174,S004
56.0,-112.0,125.21980673998823,D026,0.8635848740688843,19.78019326001177,-1.1071487177940904,0.5244361009743229,0,11.820395749733722,-12.687748057704837,5.083727375042226,S004
70.0,-112.0,132.07573584879245,D027,0.9108671437847755,12.924264151207552,-1.0121970114513341,0.9976011711443229,0,19.91566836106458,-21.868468208403574,24.62469000116603,S004
84.0,-112.0,140.0,D028,0.9655172413793104,5.0,-0.9272952180016122,1.7116230153449778,1,23.264873752761346,-26.003649631085246,-12.97724654959817,S004
-98.0,-98.0,138.59292911256333,D029,0.9558133042245747,6.407070887436674,-2.356194490192345,1.3217011137060481,1,-9.138591051735839,-20.640693596483597,17.984515644098842,S004
-84.0,-98.0,129.07362240210043,D030,0.8901629131179339,15.926377597899574,-2.279422598922567,0.5035985771084504,0,-6.987215970545244,-13.233257327466328,-13.582810689175417,S004
-70.0,-98.0,120.43255373859678,D031,0.8305693361282537,24.56744626140322,-2.191045812777718,0.3089724450239986,0,-4.314391330607038,-15.16502738238268,-5.596567536470394,S004
-56.0,-98.0,112.8716084761797,D032,0.7784248860426186,32.1283915238203,-2.0899424410414196,0.3038619561017218,0,-5.303281449912273,-10.884481293179062,-1.7796531568842913,S004
-42.0,-98.0,106.62082348209472,D033,0.7353160240144464,38.37917651790528,-1.97568811307998,0.07596597689089031,0,0.6998553585418029,-4.884886878471255,-9.161242239655971,S004
-28.0,-98.0,101.92153844992725,D034,0.7029071617236362,43.078461550072745,-1.849095985800008,0.13780631881325175,0,-2.0180284323256146,-0.8168906799741638,-7.404114458904086,S004
-14.0,-98.0,98.99494936611666,D035,0.682723788731839,46.00505063388334,-1.7126933813990606,0.0931187360786046,0,0.24972561109603397,-6.331418505798716,-7.332433737202572,S004
0.0,-98.0,98.0,D036,0.6758620689655173,47.0,-1.5707963267948966,0.14911711659305205,0,-2.1689816784708773,-1.945151353647546,-2.2986385504607307,S004
14.0,-98.0,98.99494936611666,D037,0.682723788731839,46.00505063388334,-1.4288992721907328,0.08238644316699673,0,-5.3154636845803145,2.37248390489891,-3.9444165127803306,S004
28.0,-98.0,101.92153844992725,D038,0.7029071617236362,43.078461550072745,-1.2924966677897853,0.12815009401440638,0,-5.4952606121054774,-4.626564830823431,-6.516186526304629,S004
42.0,-98.0,106.62082348209472,D039,0.7353160240144464,38.37917651790528,-1.1659045405098132,0.22429396272482058,0,7.245142561582141,-3.400006004578805,1.8935808345234142,S004
56.0,-98.0,112.8716084761797,D040,0.7784248860426186,32.1283915238203,-1.0516502125483738,0.21778167145044844,0,-0.18002679552082856,-6.202356967767222,-21.350653336434082,S004
70.0,-98.0,120.43255373859678,D041,0.8305693361282537,24.56744626140322,-0.9505468408120752,0.30948807450003796,0,14.254886655991404,-8.977555428236512,-30.668114372838975,S004
84.0,-98.0,129.07362240210043,D042,0.8901629131179339,15.926377597899574,-0.8621700546672264,0.7973611194596257,0,22.773271415129088,-11.590844380552436,-1.985064322705527,S004
98.0,-98.0,138.59292911256333,D043,0.9558133042245747,6.407070887436674,-0.7853981633974483,1.727870034384545,1,27.94778149469662,-10.070250707422302,19.860229865391183,S004
-112.0,-84.0,140.0,D044,0.9655172413793104,5.0,-2.498091544796509,1.1344040479016964,1,-14.345737262253639,-16.619102307606575,-9.730254703134385,S004
-98.0,-84.0,129.07362240210043,D045,0.8901629131179339,15.926377597899574,-2.432966381462123,0.6577864607719561,0,-10.295170041590058,-10.705909504201825,15.441308895257434,S004
-84.0,-84.0,118.79393923933998,D046,0.8192685464782068,26.206060760660023,-2.356194490192345,0.26764096411585636,0,-9.000061311594077,-5.511520642511405,-13.265730239351358,S004
-70.0,-84.0,109.34349546269316,D047,0.7540930721565046,35.656504537306844,-2.2655346029916,0.07746415816110795,0,4.94787343235998,2.448956888312032,18.416075127262115,S004
-56.0,-84.0,100.9554357129917,D048,0.696244384227529,44.0445642870083,-2.158798930342464,0.04455032182319866,0,5.43247948788035,-4.537173782402431,0.09823298792075386,S004
-42.0,-84.0,93.91485505499116,D049,0.6476886555516632,51.085144945008835,-2.0344439357957027,0.25538277696231015,0,-2.566997403073631,-6.6121846422163975,5.504570875995588,S004
-28.0,-84.0,88.54377448471462,D050,0.6106467205842387,56.45622551528538,-1.892546881191539,0.03532753020635419,0,1.9627488422658264,0.453637537010499,8.313344322122004,S004
-14.0,-84.0,85.15867542417507,D051,0.587301209821897,59.84132457582493,-1.7359450042095235,0.03765314549283777,0,-6.566915601054438,-0.368161612752973,7.959978867056207,S004
0.0,-84.0,84.0,D052,0.5793103448275863,61.0,-1.5707963267948966,0.1466896741748479,0,-2.655344601079786,0.5775492994517339,7.919432186449972,S004
14.0,-84.0,85.15867542417507,D053,0.587301209821897,59.84132457582493,-1.4056476493802699,0.17884442583046228,0,3.4462364812243607,-0.2965210160801644,-1.3402741771278646,S004
28.0,-84.0,88.54377448471462,D054,0.6106467205842387,56.45622551528538,-1.2490457723982544,0.15615294564984147,0,-4.626510460596768,2.903359815915929,13.275268604215947,S004
42.0,-84.0,93.91485505499116,D055,0.6476886555516632,51.085144945008835,-1.1071487177940904,0.06944311393957489,0,-2.0925408234600034,2.0171746738829834,-2.2915247324889796,S004
56.0,-84.0,100.9554357129917,D056,0.696244384227529,44.0445642870083,-0.982793723247329,0.04346856545506097,0,-7.06105506632411,-4.102669944710101,9.099477554919462,S004
70.0,-84.0,109.34349546269316,D057,0.7540930721565046,35.656504537306844,-0.8760580505981934,0.08726160650611786,0,5.3949716189107075,-2.5228478316338783,1.8044610698578278,S004
84.0,-84.0,118.79393923933998,D058,0.8192685464782068,26.206060760660023,-0.7853981633974483,0.3041551744449705,0,17.525531086623214,0.5530582044756809,7.810205995002326,S004
98.0,-84.0,129.07362240210043,D059,0.8901629131179339,15.926377597899574,-0.7086262721276703,0.8058415735710698,0,20.32557214519127,-12.423360762423377,-10.409645400547783,S004
112.0,-84.0,140.0,D060,0.9655172413793104,5.0,-0.6435011087932844,1.7326080592980653,1,29.58535979044795,-11.714657247232555,-12.682835861767307,S004
-126.0,-70.0,144.138821973818,D061,0.9940608411987449,0.8611780261819888,-2.6344941491974563,1.2924573666474095,1,-10.900132046412503,-10.486315576401159,-7.1173946282063,S004
-112.0,-70.0,132.07573584879245,D062,0.9108671437847755,12.924264151207552,-2.5829933382462307,0.6284952549575475,0,-10.927536646951395,-12.780050933829864,15.78220831860563,S004
-98.0,-70.0,120.43255373859678,D063,0.8305693361282537,24.56744626140322,-2.5213431676069717,0.2279446303376995,0,-1.1215319404986221,-6.527416980545649,24.13981586591041,S004
-84.0,-70.0,109.34349546269316,D064,0.7540930721565046,35.656504537306844,-2.44685437739309,0.08615025734429692,0,-6.508498096612546,-8.422125685813011,-27.50406893252492,S004
-70.0,-70.0,98.99494936611666,D065,0.682723788731839,46.00505063388334,-2.356194490192345,0.0919452614709245,0,4.571825631649009,1.1182692207362244,4.4850086428544325,S004
-56.0,-70.0,89.64373932405988,D066,0.6182326849935164,55.35626067594012,-2.2455372690184494,0.2756399844433614,0,2.190945933803107,3.9003158271185194,-3.6646451617994864,S004
-42.0,-70.0,81.6333265278342,D067,0.5629884588126497,63.3666734721658,-2.1112158270654806,0.18516677838740367,0,-2.5201914700390295,-0.8640069153506688,3.0842042601261466,S004
-28.0,-70.0,75.39230729988306,D068,0.5199469468957453,69.60769270011694,-1.9513027039072615,0.16538975922444368,0,-4.832669313458867,-5.8314945245754455,13.579856121847136,S004
-14.0,-70.0,71.386273190299,D069,0.4923191254503379,73.613726809701,-1.7681918866447774,0.10781346095285957,0,-7.028944770804966,2.210542830904768,-0.05895299580340752,S004
0.0,-70.0,70.0,D070,0.4827586206896552,75.0,-1.5707963267948966,0.14253843402121014,0,-4.831270189497675,-1.5021670701718597,3.123180375631532,S004
14.0,-70.0,71.386273190299,D071,0.4923191254503379,73.613726809701,-1.373400766945016,0.17593360939469252,0,-4.906631989960508,-0.42742924022241646,17.007549970720273,S004
28.0,-70.0,75.39230729988306,D072,0.5199469468957453,69.60769270011694,-1.1902899496825317,0.16082732166829686,0,-2.344847371982956,2.4460436698270605,7.186262335792467,S004
42.0,-70.0,81.6333265278342,D073,0.5629884588126497,63.3666734721658,-1.0303768265243125,0.04449952712577816,0,-5.377792968225849,4.8714441330193115,-7.300056127500421,S004
56.0,-70.0,89.64373932405988,D074,0.6182326849935164,55.35626067594012,-0.8960553845713439,0.0772161485938482,0,-5.143130496778888,-1.205831329204623,7.41048005021135,S004
70.0,-70.0,98.99494936611666,D075,0.682723788731839,46.00505063388334,-0.7853981633974483,0.10432128136149316,0,-2.2043768485002486,-1.8581270489972104,7.344225048663181,S004
84.0,-70.0,109.34349546269316,D076,0.7540930721565046,35.656504537306844,-0.6947382761967031,0.12532528744577337,0,3.6981614484471237,-3.8530770703519535,-8.780317476526154,S004
98.0,-70.0,120.43255373859678,D077,0.8305693361282537,24.56744626140322,-0.6202494859828215,0.3607119565879882,0,13.746277765964518,-9.36912455044193,-21.8336355756558,S004
112.0,-70.0,132.07573584879245,D078,0.9108671437847755,12.924264151207552,-0.5585993153435624,1.1269650917978198,1,27.476263197852287,-8.392024225674644,-3.178375281889327,S004
126.0,-70.0,144.138821973818,D079,0.9940608411987449,0.8611780261819888,-0.507098504392337,2.310686520404402,1,37.37516950241812,-12.435728863598062,15.47430830077141,S004
-126.0,-56.0,137.88400922514546,D080,0.9509242015527273,7.115990774854538,-2.723368324010564,0.9697649267063824,0,-17.603929729319493,-0.18353474788818147,-30.856567738833466,S004
-112.0,-56.0,125.21980673998823,D081,0.8635848740688843,19.78019326001177,-2.677945044588987,0.4421246690284342,0,-9.407820903107618,-5.024621611548861,-13.832500606449283,S004
-98.0,-56.0,112.8716084761797,D082,0.7784248860426186,32.1283915238203,-2.62244653934327,0.08248574627981302,0,-6.063992651291028,-1.6258280593590464,-15.823779007051419,S004
-84.0,-56.0,100.9554357129917,D083,0.696244384227529,44.0445642870083,-2.5535900500422257,0.10054835345109622,0,-4.799164664863296,3.3172252042001356,-8.095596584456157,S004
-70.0,-56.0,89.64373932405988,D084,0.6182326849935164,55.35626067594012,-2.4668517113662407,0.1497646703235015,0,-5.832383203515083,1.0511878676633397,-4.915826074426764,S004
-56.0,-56.0,79.19595949289332,D085,0.5461790309854712,65.80404050710668,-2.356194490192345,0.06484697462388594,0,-1.825011232271928,0.05433822904676552,2.2622737170721186,S004
-42.0,-56.0,70.0,D086,0.4827586206896552,75.0,-2.214297435588181,0.11313581280733473,0,-0.23287680685246137,0.049738293525204924,2.6770584749190958,S004
-28.0,-56.0,62.609903369994115,D087,0.43179243703444214,82.39009663000589,-2.0344439357957027,0.03784994901599721,0,-4.061540281292557,1.2138923663982335,-8.70691019171659,S004
-14.0,-56.0,57.723478758647246,D088,0.3980929569561879,87.27652124135275,-1.8157749899217608,0.3348333751697693,0,-8.324689562210192,-3.9240983453241993,-5.090839327952972,S004
0.0,-56.0,56.0,D089,0.38620689655172413,89.0,-1.5707963267948966,0.14425300735524876,0,-11.061448701987318,1.2278178460891005,5.630289040578979,S004
14.0,-56.0,57.723478758647246,D090,0.3980929569561879,87.27652124135275,-1.3258176636680326,0.043207189811507854,0,-3.6135347716786743,-4.326654212868618,-4.942641907457114,S004
28.0,-56.0,62.609903369994115,D091,0.43179243703444214,82.39009663000589,-1.1071487177940904,0.1231117595556083,0,-1.320277228868507,-4.254467346482765,-9.917038285981551,S004
42.0,-56.0,70.0,D092,0.4827586206896552,75.0,-0.9272952180016122,0.1262546723059699,0,-4.255334684408368,-6.115468738223223,-13.675647885069772,S004
56.0,-56.0,79.19595949289332,D093,0.5461790309854712,65.80404050710668,-0.7853981633974483,0.03382737423740672,0,-3.662516139060417,-3.3067499796860544,-3.2024444063076336,S004
70.0,-56.0,89.64373932405988,D094,0.6182326849935164,55.35626067594012,-0.6747409422235526,0.04292262768958969,0,2.343659172852929,-2.803550800716411,9.874466222921276,S004
84.0,-56.0,100.9554357129917,D095,0.696244384227529,44.0445642870083,-0.5880026035475675,0.07365264502474762,0,-3.108567828848773,-3.0155786418033017,18.05413143702556,S004
98.0,-56.0,112.8716084761797,D096,0.7784248860426186,32.1283915238203,-0.5191461142465229,0.16724757485180294,0,8.772832330612637,0.6446622129958306,-5.473614209321216,S004
112.0,-56.0,125.21980673998823,D097,0.8635848740688843,19.78019326001177,-0.4636476090008061,0.5647909067520924,0,19.847416177361534,-7.511302033023371,23.135543770287097,S004
126.0,-56.0,137.88400922514546,D098,0.9509242015527273,7.115990774854538,-0.4182243295792291,1.6211895001393262,1,30.51151883686366,-9.60548323926566,-12.665934742149656,S004
-126.0,-42.0,132.81566172707193,D099,0.9159700808763581,12.184338272928073,-2.819842099193151,0.5988528913705492,0,-12.112427605518477,-7.720567186117495,8.923963547233345,S004
-112.0,-42.0,119.61605243444544,D100,0.8249382926513479,25.383947565554564,-2.782821983319221,0.20732007207152298,0,-8.880184545828339,2.7257475232812776,27.59490334921001,S004
-98.0,-42.0,106.62082348209472,D101,0.7353160240144464,38.37917651790528,-2.7367008673047097,0.13430033477230835,0,-3.1615012025541476,1.9807998122311632,-2.187322492807951,S004
-84.0,-42.0,93.91485505499116,D102,0.6476886555516632,51.085144945008835,-2.677945044588987,0.1492615334087617,0,-2.7638365533386637,-1.7098062144627104,7.487836221675295,S004
-70.0,-42.0,81.6333265278342,D103,0.5629884588126497,63.3666734721658,-2.601173153319209,0.26928442113346523,0,-8.603026455250879,0.14046672853183031,-4.024446343492782,S004
-56.0,-42.0,70.0,D104,0.4827586206896552,75.0,-2.498091544796509,0.041307240436957576,0,0.7439232659621551,0.502722859500443,-11.182068509814682,S004
-42.0,-42.0,59.39696961966999,D105,0.4096342732391034,85.60303038033001,-2.356194490192345,0.1867782311180753,0,-3.38394474621849,2.642831644525838,-13.237281010664907,S004
-28.0,-42.0,50.47771785649585,D106,0.3481221921137645,94.52228214350416,-2.158798930342464,0.0763723120059492,0,-2.3888986308753286,-1.4795137482463712,17.335409684204105,S004
-14.0,-42.0,44.27188724235731,D107,0.3053233602921194,100.72811275764269,-1.892546881191539,0.08269108122673366,0,-2.3313112171046635,5.747222118415231,-7.25147815315397,S004
0.0,-42.0,42.0,D108,0.2896551724137931,103.0,-1.5707963267948966,0.13389136767733073,0,-12.792820578767993,-1.4061879975206808,8.68261841450244,S004
14.0,-42.0,44.27188724235731,D109,0.3053233602921194,100.72811275764269,-1.2490457723982544,0.12513338613299455,0,4.41524346063461,-6.921085979541125,5.591418383432662,S004
28.0,-42.0,50.47771785649585,D110,0.3481221921137645,94.52228214350416,-0.982793723247329,0.0366799986551888,0,-3.31471770516882,3.2042241537753284,4.335035053359381,S004
42.0,-42.0,59.39696961966999,D111,0.4096342732391034,85.60303038033001,-0.7853981633974483,0.060195050359729524,0,3.8738816490536765,-4.16519088308672,-10.240991913091625,S004
56.0,-42.0,70.0,D112,0.4827586206896552,75.0,-0.6435011087932844,0.061747524512234975,0,-3.3625691269222377,-3.2876358998170527,-15.810619625840632,S004
70.0,-42.0,81.6333265278342,D113,0.5629884588126497,63.3666734721658,-0.5404195002705842,0.16206730543274417,0,-0.8437364130657645,3.8273407275506,12.361850014443432,S004
84.0,-42.0,93.91485505499116,D114,0.6476886555516632,51.085144945008835,-0.4636476090008061,0.06485713490057966,0,-0.9031031182893505,1.3630246127654655,17.610394065752196,S004
98.0,-42.0,106.62082348209472,D115,0.7353160240144464,38.37917651790528,-0.40489178628508343,0.20451784776042908,0,-0.08353149865383003,-2.0122802358233485,3.5145970741915247,S004
112.0,-42.0,119.61605243444544,D116,0.8249382926513479,25.383947565554564,-0.35877067027057225,0.3984942641257926,0,16.772078906964687,-1.7583996341011054,-5.623355794672166,S004
126.0,-42.0,132.81566172707193,D117,0.9159700808763581,12.184338272928073,-0.3217505543966422,1.3267493451839063,1,32.730315863066785,-9.52924731418774,0.14081614197024483,S004
-140.0,-28.0,142.772546380598,D118,0.9846382509006758,2.227453619402013,-2.9441970937399127,1.1074573450817342,1,-17.23605001088528,-9.846826621430903,-18.63166962761879,S004
-126.0,-28.0,129.07362240210043,D119,0.8901629131179339,15.926377597899574,-2.922923707715851,0.49292080207395994,0,-10.736520140181788,10.579449809421945,-3.9884058571779475,S004
-112.0,-28.0,115.44695751729449,D120,0.7961859139123758,29.553042482705507,-2.896613990462929,0.1577393327154757,0,-5.736719571495599,-3.3233152856539423,2.7370102997774817,S004
-98.0,-28.0,101.92153844992725,D121,0.7029071617236362,43.078461550072745,-2.8632929945846817,0.04267890420840752,0,-6.048438716540208,-3.80548947071206,-2.8064227827020316,S004
-84.0,-28.0,88.54377448471462,D122,0.6106467205842387,56.45622551528538,-2.819842099193151,0.0453061233894345,0,-4.428331115773501,13.280682182643382,13.677676795252616,S004
-70.0,-28.0,75.39230729988306,D123,0.5199469468957453,69.60769270011694,-2.761086276477428,0.12300659143488898,0,-8.856128840024954,-2.488263362264597,1.1354434536945264,S004
-56.0,-28.0,62.609903369994115,D124,0.43179243703444214,82.39009663000589,-2.677945044588987,0.16636820505960995,0,3.507872831342464,6.233090401863299,-4.671149901270344,S004
-42.0,-28.0,50.47771785649585,D125,0.3481221921137645,94.52228214350416,-2.5535900500422257,0.1726072840216131,0,-1.9036976113202015,2.241725434225417,1.1172390219318789,S004
-28.0,-28.0,39.59797974644666,D126,0.2730895154927356,105.40202025355333,-2.356194490192345,0.1558132598602893,0,-4.233102223137312,-1.3564733201822303,8.200910261502157,S004
-14.0,-28.0,31.304951684997057,D127,0.21589621851722107,113.69504831500294,-2.0344439357957027,0.02846015035611469,0,-3.670543565982832,-6.509313556959308,12.095150308132556,S004
0.0,-28.0,28.0,D128,0.19310344827586207,117.0,-1.5707963267948966,0.06565421173587827,0,-1.989718921129967,3.5119694501869883,-6.420722356093252,S004
14.0,-28.0,31.304951684997057,D129,0.21589621851722107,113.69504831500294,-1.1071487177940904,0.06645466241201095,0,-10.157454982101715,2.6663243088083437,18.522767589845657,S004
28.0,-28.0,39.59797974644666,D130,0.2730895154927356,105.40202025355333,-0.7853981633974483,0.03431011610014408,0,-9.768857742862291,2.303332487264619,1.614502569512392,S004
42.0,-28.0,50.47771785649585,D131,0.3481221921137645,94.52228214350416,-0.5880026035475675,0.05989940030831642,0,2.0113139938319433,0.8621435717420187,-8.568949160622358,S004
56.0,-28.0,62.609903369994115,D132,0.43179243703444214,82.39009663000589,-0.4636476090008061,0.041164683716514314,0,-6.220957961028729,1.297282413142354,8.96541197037282,S004
70.0,-28.0,75.39230729988306,D133,0.5199469468957453,69.60769270011694,-0.3805063771123649,0.058930074580242735,0,-3.4367765865974604,0.059856352843935756,-3.490574904294356,S004
84.0,-28.0,88.54377448471462,D134,0.6106467205842387,56.45622551528538,-0.3217505543966422,0.07240246446483821,0,-3.0514366467498037,-3.0645595216803168,-4.6428469995489206,S004
98.0,-28.0,101.92153844992725,D135,0.7029071617236362,43.078461550072745,-0.27829965900511133,0.051103421142468484,0,-8.771313308056982,1.8078946449260431,7.429740625796299,S004
112.0,-28.0,115.44695751729449,D136,0.7961859139123758,29.553042482705507,-0.24497866312686414,0.31540907584488787,0,7.364129174634904,-0.6954143892337061,24.357237478360275,S004
126.0,-28.0,129.07362240210043,D137,0.8901629131179339,15.926377597899574,-0.21866894587394195,1.015879018827918,1,25.13377946557313,0.1012452123794958,-2.3767263057239645,S004
140.0,-28.0,142.772546380598,D138,0.9846382509006758,2.227453619402013,-0.19739555984988075,2.3782930957029587,1,40.814105279663934,-9.662111348559508,-0.2948153296931918,S004
-140.0,-14.0,140.69825869569246,D139,0.9703328185909825,4.301741304307541,-3.0419240010986313,1.0164771256731182,1,-19.120991389226702,-5.637490250293526,-12.206562034519779,S004
-126.0,-14.0,126.77539193392383,D140,0.8743130478201643,18.224608066076172,-3.0309354324158977,0.48195480646313027,0,-14.837251267315288,2.973058808401352,-2.0196198921279005,S004
-112.0,-14.0,112.8716084761797,D141,0.7784248860426186,32.1283915238203,-3.017237659043032,0.12938563489142668,0,-5.500629647635456,0.9091294251416123,10.933082632442506,S004
-98.0,-14.0,98.99494936611666,D142,0.682723788731839,46.00505063388334,-2.999695598985629,0.1091125737912439,0,-1.8824404803657426,-0.4542423577020302,3.805698173504426,S004
-84.0,-14.0,85.15867542417507,D143,0.587301209821897,59.84132457582493,-2.976443976175166,0.2472126195920021,0,-1.5863045650140826,-2.785457337069127,-3.3356342049682515,S004
-70.0,-14.0,71.386273190299,D144,0.4923191254503379,73.613726809701,-2.9441970937399127,0.1457313317617986,0,-1.0355466987745503,1.8160337724442956,-3.542413193269766,S004
-56.0,-14.0,57.723478758647246,D145,0.3980929569561879,87.27652124135275,-2.896613990462929,0.04653928732961608,0,-3.2693347540458393,-2.522217929397174,-11.514112252725567,S004
-42.0,-14.0,44.27188724235731,D146,0.3053233602921194,100.72811275764269,-2.819842099193151,0.10916697860321203,0,5.505968778659058,1.7988680224280917,-12.080797783453539,S004
-28.0,-14.0,31.304951684997057,D147,0.21589621851722107,113.69504831500294,-2.677945044588987,0.15608750261363488,0,3.6508353479234277,2.673175031363979,14.868804230661825,S004
-14.0,-14.0,19.79898987322333,D148,0.1365447577463678,125.20101012677667,-2.356194490192345,0.1027826328071981,0,0.007819073230358686,-6.822507319462872,-0.9453164927751256,S004
0.0,-14.0,14.0,D149,0.09655172413793103,131.0,-1.5707963267948966,0.2808624048346645,0,-3.8674537521071874,3.9936428532796358,11.517029057442484,S004
14.0,-14.0,19.79898987322333,D150,0.1365447577463678,125.20101012677667,-0.7853981633974483,0.13140839123149656,0,0.533176843875073,2.254545199786208,6.97495564896194,S004
28.0,-14.0,31.304951684997057,D151,0.21589621851722107,113.69504831500294,-0.4636476090008061,0.12359708642452463,0,-2.5728256593819863,-2.520145052730612,6.892943236809775,S004
42.0,-14.0,44.27188724235731,D152,0.3053233602921194,100.72811275764269,-0.3217505543966422,0.036797445866908085,0,-0.6723781711737558,-1.3926001668531687,12.007189105250642,S004
56.0,-14.0,57.723478758647246,D153,0.3980929569561879,87.27652124135275,-0.24497866312686414,0.03492560379603388,0,-1.6615821467588383,2.3926618525215506,1.5262277731195637,S004
70.0,-14.0,71.386273190299,D154,0.4923191254503379,73.613726809701,-0.19739555984988075,0.06534518433565975,0,-0.8936489903148641,-0.9518232338735948,-6.252189737806846,S004
