shot_id,elapsed_s,vacuum_kpa_abs,edge_temp_c,center_temp_c,press_pressure_mpa,platen_position_mm
S017,4.0,20.765750295140016,169.5437030817844,168.8630030686279,0.0,0.0
S017,4.5,17.431724599258807,169.67510075913532,169.11628654334808,0.0,0.0
S017,5.0,15.121851768639386,170.0092618752288,169.49816289579556,0.0,0.0
S017,5.5,13.146005560117608,170.3046671574394,169.87882215085583,0.0,0.0
S017,6.0,11.42412018307271,170.59339267231414,169.99771917417982,0.0,0.0
S017,6.5,10.622524448659961,171.0415545653039,170.2593462120199,0.0,0.0
S017,7.0,9.378708570371654,171.18874537127496,170.45917880543988,0.0,0.0
S017,7.5,8.589534413652059,171.236209113532,170.64783702175,0.0,0.0
S017,8.0,8.316994414535882,171.42596909525844,170.90717750513238,0.0,0.0
S017,8.5,7.31465292774064,171.72553668517062,171.10854613597127,1.0625,0.5
S017,9.0,7.171523130874415,171.8758001087498,171.1155108604024,2.125,1.0
S017,9.5,6.779027686103337,172.13397132575332,171.42706112696717,3.1875,1.5
S017,10.0,6.580308880732227,172.07209282236994,171.3458932865445,4.25,2.0
S017,10.5,6.346197333018602,172.32050488087503,171.51428935756863,5.3125,2.5
S017,11.0,6.383105764916219,172.39221133396464,171.68802188201144,6.375,3.0
S017,11.5,6.03507206919309,172.44187573259842,171.80582701375957,7.4375,3.5
S017,12.0,6.174084142546325,172.53900254898332,171.6502667805357,8.5,4.0
S017,12.5,5.810420449436692,172.52463439182412,172.0186435475504,8.5,4.5
S017,13.0,6.076900209662427,172.69308011271883,171.95872755539688,8.5,5.0
S017,13.5,5.60664717479854,172.76910783741792,172.0644297430293,8.5,5.0
S017,14.0,5.98476430410364,172.8198371043593,172.0275753488332,8.5,5.0
S017,14.5,5.421421424460316,173.00164901383252,172.18436057020338,8.5,5.0
S017,15.0,5.961749840525233,173.00531878403635,172.22748485486025,8.5,5.0
S017,15.5,5.569357923987429,173.15547662761037,172.26443987738696,8.5,5.0
S017,16.0,5.7871741234558955,173.0801791124122,172.36530604303036,8.5,5.0
S017,16.5,5.457238135518618,173.0756039991722,172.37989374940173,8.5,5.0
S017,17.0,5.640190695996901,173.12172138499642,172.4982081825208,8.5,5.0
S017,17.5,5.677169807822896,173.25866289030023,172.45548319272763,8.5,5.0
S017,18.0,5.656526770170624,173.12784520969277,172.39206278566152,8.5,5.0
S017,18.5,5.5630991819620235,173.30261177579504,172.53478921628394,8.5,5.0
S017,19.0,5.299739286263254,173.21284631871998,172.4372309640859,8.5,5.0
S017,19.5,5.863065003168019,173.25734441320662,172.48037789023797,8.5,5.0
S017,20.0,5.9939897775563615,173.3101524096024,172.56674804292868,8.5,5.0
S017,20.5,5.377547110654651,173.3642533474251,172.67205049922282,8.5,5.0
S017,21.0,5.590783590664481,173.3508248498223,172.55001118612796,8.5,5.0
S017,21.5,5.903369649052069,173.2899179880926,172.56385423569037,8.5,5.0
S017,22.0,5.414876441143803,173.25440305187934,172.75442836993798,8.5,5.0
S017,22.5,5.605958120690309,173.61957225950317,172.70167201138503,8.5,5.0
S017,23.0,5.63349608126217,173.45623155708063,172.78149458677888,8.5,5.0
S017,23.5,5.58527231077958,173.31350890681205,172.72139318845976,8.5,5.0
S017,24.0,5.5793569381235555,173.3416073176897,172.66738982507232,8.5,5.0
S017,24.5,5.54823115425706,173.42536986298416,172.69929439914577,8.5,5.0
S017,25.0,5.1694837803573614,173.3795765788464,172.76872859828313,8.5,5.0
S017,25.5,5.423688955163125,173.5181353162746,172.73038344746777,8.5,5.0
S017,26.0,5.6823255735700045,173.31822389994926,172.72421905220313,8.5,5.0
S017,26.5,5.22608068215874,173.3897821481746,172.6693235468272,8.5,5.0
S017,27.0,5.554922396310327,173.44678323877542,172.67127771629987,8.5,5.0
S017,27.5,5.7823577439187615,173.4662466186985,172.62943440458253,8.5,5.0
S017,28.0,5.544135910735624,173.5359428879195,172.72180588378646,8.5,5.0
S017,28.5,5.622946945223348,173.505913264464,172.7204153556531,8.5,5.0
S017,29.0,5.53147982709651,173.4324581813047,172.6871729437661,8.5,5.0
S017,29.5,5.517679071659542,173.53185252452434,172.76928340664162,8.5,5.0
S017,30.0,5.710934152077462,173.63697846848373,172.76368579028644,8.5,5.0
S018,0.0,101.47055656373162,165.093640479501,165.06069915295296,0.0,0.0
S018,0.5,79.110677237726,165.77710295148052,165.6913164411165,0.0,0.0
S018,1.0,62.36669149373612,166.64418480530662,166.41870500638376,0.0,0.0
S018,1.5,49.05292227217793,167.21952705969855,167.08282788911654,0.0,0.0
S018,2.0,39.02620699220017,167.93922867928504,167.46192231815817,0.0,0.0
S018,2.5,31.276852016942613,168.5004094804552,168.0098444592534,0.0,0.0
S018,3.0,25.013779640835484,169.02425852660505,168.52597869219755,0.0,0.0
S018,3.5,20.435556235837876,169.4977983074632,168.9118483858204,0.0,0.0
S018,4.0,16.842042597212444,170.1092024494424,169.27901992305027,0.0,0.0
S018,4.5,14.042240626253406,170.33106631065863,169.7470258462988,0.0,0.0
S018,5.0,12.092329227609833,170.75050044909125,169.94870074005823,0.0,0.0
S018,5.5,10.253892545574933,171.2074701001352,170.3011084749209,0.0,0.0
S018,6.0,9.154666637687637,171.38594144927117,170.64415714777815,0.0,0.0
S018,6.5,7.8136429588813545,171.72531049919806,170.92341408554753,0.0,0.0
S018,7.0,7.386053921218125,172.03073850517802,171.2082777763143,0.0,0.0
S018,7.5,6.569523859434104,172.2986279953103,171.1777168836727,0.0,0.0
S018,8.0,6.392947905188812,172.36952354604608,171.65510679007602,0.0,0.0
S018,8.5,6.155516595203637,172.54666639599893,171.62638951331894,1.0625,0.575
S018,9.0,5.6804108073732795,172.75956059636533,171.76210186382747,2.125,1.15
S018,9.5,5.240895813663286,172.9967491183918,171.95537682085103,3.1875,1.7249999999999999
S018,10.0,5.182295741084432,173.0897696531713,172.02728667802896,4.25,2.3
S018,10.5,5.319501951491589,173.25469077010874,172.27701700916919,5.3125,2.875
S018,11.0,5.008218093805562,173.38667809160995,172.54893113329294,6.375,3.4499999999999997
S018,11.5,4.78288339274173,173.43956114250054,172.52875999731194,7.4375,4.0249999999999995
S018,12.0,4.695053589441399,173.67511253169667,172.55110964814313,8.5,4.6
S018,12.5,4.62403966938689,173.67808361021187,172.69979347053626,8.5,5.0
S018,13.0,4.651863284576288,173.74822335314593,172.8003940868974,8.5,5.0
S018,13.5,4.8120080129992875,173.83850780188178,172.81713527834484,8.5,5.0
S018,14.0,4.457415805687588,174.08018181468637,173.05087751925453,8.5,5.0
S018,14.5,4.86509675413175,174.05181502627676,172.9349509619459,8.5,5.0
S018,15.0,4.869983128253265,174.1509064816025,173.10684592312168,8.5,5.0
S018,15.5,4.87412102935226,174.12996660691522,173.04951685558285,8.5,5.0
S018,16.0,5.14988908695694,174.05514352005576,173.24494813486695,8.5,5.0
S018,16.5,4.726441535698696,174.07540899917876,173.11285674465373,8.5,5.0
S018,17.0,4.621165419234119,174.22929866607555,173.06827191716997,8.5,5.0
S018,17.5,4.7773593428721695,174.22281689352565,173.38097080921068,8.5,5.0
S018,18.0,4.746598283673063,174.29769555145387,173.17281399692305,8.5,5.0
S018,18.5,4.448757601627259,174.37141094907608,173.3253441275819,8.5,5.0
S018,19.0,4.766877067450768,174.2804768205849,173.36029970436238,8.5,5.0
S018,19.5,5.0501842378756665,174.19585087326107,173.33637007009267,8.5,5.0
S018,20.0,4.610377634910013,174.37748184765795,173.39928738526754,8.5,5.0
S018,20.5,4.592970525927524,174.3504958059577,173.31300660688544,8.5,5.0
S018,21.0,4.656709750558473,174.52280771148992,173.48430992252585,8.5,5.0
S018,21.5,4.704087028144987,174.37626013428581,173.46431216243204,8.5,5.0
S018,22.0,4.610503923490186,174.46441626686732,173.5167255104792,8.5,5.0
S018,22.5,4.3952339982489255,174.42611904756953,173.5329741442951,8.5,5.0
S018,23.0,4.540799631241134,174.55737641123753,173.406978460966,8.5,5.0
S018,23.5,4.545223341824435,174.52171981849983,173.51377621378072,8.5,5.0
S018,24.0,4.535962851857518,174.54835680017837,173.42129095846946,8.5,5.0
S018,24.5,4.516084664471442,174.5472617742896,173.45763381566235,8.5,5.0
S018,25.0,4.703794691646494,174.71132765924645,173.5817646731736,8.5,5.0
S018,25.5,4.493762665347563,174.60137457474116,173.59339178603102,8.5,5.0
S018,26.0,4.476506116818188,174.66793590526586,173.49794929099335,8.5,5.0
S018,26.5,4.549471559455938,174.63428620897213,173.629089681847,8.5,5.0
S018,27.0,4.6947633728483,174.65356356344066,173.56351105915493,8.5,5.0
S018,27.5,4.654942386466911,174.59448280514172,173.58054348041787,8.5,5.0
S018,28.0,4.567242549889427,174.59403572592544,173.73009519576897,8.5,5.0
S018,28.5,4.727714984004367,174.62953722386703,173.7280956096583,8.5,5.0
S018,29.0,4.784714010778354,174.64137334475467,173.628891454172,8.5,5.0
S018,29.5,4.728443150809117,174.64413926451155,173.62844463995162,8.5,5.0
S018,30.0,4.6518061364644945,174.68145024231487,173.60741339093138,8.5,5.0
S019,0.0,101.41604774018177,165.03205233513395,165.07671995437062,0.0,0.0
S019,0.5,78.04476999799311,165.71750218210408,165.647837344692,0.0,0.0
S019,1.0,60.24559002752297,166.4806459957797,166.28170017524818,0.0,0.0
S019,1.5,46.813137532296366,167.07816395732036,166.87601947589224,0.0,0.0
S019,2.0,36.97627790165293,167.71204907895134,167.5289515314296,0.0,0.0
S019,2.5,29.03020904469557,168.32372381261078,167.8093486980466,0.0,0.0
S019,3.0,23.099205767011338,168.71467659933333,168.2381201842052,0.0,0.0
S019,3.5,18.551882248734707,169.3212244241644,168.78892163423026,0.0,0.0
S019,4.0,15.044310109714758,169.74265318460613,169.25998216576014,0.0,0.0
S019,4.5,12.690106359551777,170.01227788249182,169.43055626687627,0.0,0.0
S019,5.0,10.662570790959048,170.31420136038798,169.8492057727659,0.0,0.0
S019,5.5,9.48759189968247,170.55930370160385,169.95593556736046,0.0,0.0
S019,6.0,8.120351862703641,170.81645781650224,170.4189035415843,0.0,0.0
S019,6.5,7.466440328813456,171.1789102884355,170.52112365086936,0.0,0.0
S019,7.0,6.984079757287398,171.4309013639644,170.74976699595675,0.0,0.0
S019,7.5,6.459121941296811,171.61670225248497,170.95484701657506,0.0,0.0
S019,8.0,5.730250853791918,171.8527079809684,171.06036460237007,0.0,0.0
S019,8.5,5.32885989391632,172.01987180173793,171.44864936512684,1.0625,0.425
S019,9.0,5.422893132822844,172.17527132325972,171.5005308208916,2.125,0.85
S019,9.5,5.185232993505587,172.32824778074607,171.5845572718609,3.1875,1.275
S019,10.0,5.313308593033318,172.4718736964686,171.92341774994392,4.25,1.7
S019,10.5,4.972798339930341,172.65107704580757,171.96048033395115,5.3125,2.125
S019,11.0,4.997270842211419,172.6844853340488,171.989412237422,6.375,2.55
S019,11.5,4.808811576317488,172.80828987471378,172.06193057865127,7.4375,2.975
S019,12.0,4.958867502234754,172.9109695669015,172.14997795019121,8.5,3.4
S019,12.5,4.4451640947372,172.93709524066838,172.33283645991426,8.5,3.8249999999999997
S019,13.0,4.689925309223883,173.1630922669006,172.37899044454397,8.5,4.25
S019,13.5,4.646480968383431,173.0262404566922,172.46630629314078,8.5,4.675
S019,14.0,4.956770320010566,173.3241822645116,172.52545702526777,8.5,5.0
S019,14.5,4.777095786140666,173.2381139498235,172.59568416776239,8.5,5.0
S019,15.0,4.277014176734049,173.29193598222784,172.55382327751855,8.5,5.0
S019,15.5,4.493330507121447,173.39391187308652,172.64488838660517,8.5,5.0
S019,16.0,4.489874066854585,173.35163006906583,172.75975474028746,8.5,5.0
S019,16.5,4.790696930618605,173.432324772566,172.78819351810677,8.5,5.0
S019,17.0,5.052735764907222,173.4057555838883,172.72337290965206,8.5,5.0
S019,17.5,4.864084918492592,173.4545264472493,172.81993059741296,8.5,5.0
S019,18.0,4.978500345943617,173.57581416659474,172.87251019081558,8.5,5.0
S019,18.5,4.863613581900358,173.6208052597062,172.82834340017624,8.5,5.0
S019,19.0,4.770677161204933,173.62144225367976,173.02481170155076,8.5,5.0
S019,19.5,4.6118207511675555,173.61055769202994,172.9508479584457,8.5,5.0
S019,20.0,4.673613286733173,173.73062519657336,173.0047756073883,8.5,5.0
S019,20.5,4.783266105300526,173.61961852624108,172.99621373974367,8.5,5.0
S019,21.0,4.999475339558848,173.7383306851344,173.09262372450573,8.5,5.0
S019,21.5,4.671289734648531,173.62615189391596,173.10424483949595,8.5,5.0
S019,22.0,4.629238582615229,173.75210327491268,173.10591360765326,8.5,5.0
S019,22.5,4.745285339768512,173.81063085917216,173.01779931671274,8.5,5.0
S019,23.0,4.7306714969007375,173.81985201973455,173.23059683298462,8.5,5.0
S019,23.5,4.551073866245775,173.77062226205237,173.1065831509521,8.5,5.0
S019,24.0,4.546144864606659,173.70943868647095,173.189491765447,8.5,5.0
S019,24.5,4.904160233572519,173.86541913351104,173.23270604366706,8.5,5.0
S019,25.0,4.9262523577751764,173.7481310316426,173.16030428140272,8.5,5.0
S019,25.5,4.467398686921633,173.78508679209494,173.34550160657244,8.5,5.0
S019,26.0,5.016623723181835,173.7416968471223,173.1845477362238,8.5,5.0
S019,26.5,4.580883148153172,173.9548313124914,173.21111000664206,8.5,5.0
S019,27.0,4.8649379029884035,173.79119914991466,173.09987361560465,8.5,5.0
S019,27.5,4.7916350946255335,173.80310168388826,173.27609378992068,8.5,5.0
S019,28.0,4.745921978178334,173.84358045867725,173.1843610363176,8.5,5.0
S019,28.5,4.757780964009094,173.74817727232647,173.18756887444297,8.5,5.0
S019,29.0,4.793738582307499,173.94675841919837,173.20780706500761,8.5,5.0
S019,29.5,4.808840648077411,173.8043159439572,173.08946530762262,8.5,5.0
S019,30.0,4.836984084061386,173.95139845765064,173.2177485509519,8.5,5.0
S020,0.0,101.25462066044274,165.14153088230566,164.93818162045915,0.0,0.0
S020,0.5,82.26322755122817,165.80120206463386,165.66745046510553,0.0,0.0
S020,1.0,67.10924842333019,166.64771477854572,166.32054738527597,0.0,0.0
S020,1.5,54.65792502483076,167.18071405581196,166.76123521344175,0.0,0.0
S020,2.0,44.93958094762723,167.9547593748378,167.39591842814878,0.0,0.0
S020,2.5,36.94797505484219,168.4843014852221,167.82584683056854,0.0,0.0
S020,3.0,30.867735564145875,169.11145744588208,168.23359406433426,0.0,0.0
S020,3.5,25.521196959115162,169.45590169159624,168.7076699963738,0.0,0.0
S020,4.0,21.28055592923436,169.846643547367,169.01111389481613,0.0,0.0
S020,4.5,18.347815937059796,170.25812467164633,169.28543058661657,0.0,0.0
S020,5.0,15.782698824556428,170.8481021207592,169.6393553076983,0.0,0.0
S020,5.5,13.82310961178485,171.10329947295668,169.75981597221343,0.0,0.0
S020,6.0,11.879647294008581,171.27648795716175,170.12447526737583,0.0,0.0
S020,6.5,10.877772248781625,171.68487695221287,170.17458604596783,0.0,0.0
S020,7.0,9.66051731122739,171.95819564578713,170.50828835809816,0.0,0.0
S020,7.5,8.957235127908953,172.21610961814403,170.8733575408785,0.0,0.0
S020,8.0,8.146567780702306,172.31191287897786,170.91506296923848,0.0,0.0
S020,8.5,7.8128654756186044,172.4958585456376,171.08810805109698,1.0625,0.5
S020,9.0,6.920284976449139,172.71834068617574,171.40491103450384,2.125,1.0
S020,9.5,6.882851025753835,172.92170350118613,171.5206565891377,3.1875,1.5
S020,10.0,6.433337928396582,173.11681681021915,171.5956309745341,4.25,2.0
S020,10.5,6.223130437070077,173.1635287080466,171.90991278707335,5.3125,2.5
S020,11.0,6.136160725891038,173.12515600155365,171.7234744328213,6.375,3.0
S020,11.5,5.559257500077059,173.39323220529047,171.89626526441782,7.4375,3.5
S020,12.0,5.762954706976182,173.541020740176,171.93618416549438,8.5,4.0
S020,12.5,5.882469276809474,173.483365959441,172.04159128795837,8.5,4.5
S020,13.0,5.643371995219397,173.58717198261968,172.15758830107598,8.5,5.0
S020,13.5,5.406811099998361,173.75232306234543,172.24617252640357,8.5,5.0
S020,14.0,5.463577169872293,173.8593017178247,172.3179907235783,8.5,5.0
S020,14.5,5.326212235391293,173.90539963413926,172.30280943113027,8.5,5.0
S020,15.0,5.363794880463586,173.99405318993357,172.38570736270438,8.5,5.0
S020,15.5,5.31534676087458,173.9168203174196,172.40038506239284,8.5,5.0
S020,16.0,5.497439161514563,174.0784487115888,172.5205275808053,8.5,5.0
S020,16.5,5.32653391973305,174.0224306152044,172.4357843556396,8.5,5.0
S020,17.0,5.1325767292933815,174.06309720682953,172.4943713344991,8.5,5.0
S020,17.5,5.616068904532878,174.11098540257584,172.5644091486826,8.5,5.0
S020,18.0,5.198199205613879,174.31575337491137,172.75432783463148,8.5,5.0
S020,18.5,5.142310215503443,174.11290156917724,172.70582196703427,8.5,5.0
S020,19.0,5.485849711071154,174.15423127146636,172.78780993566758,8.5,5.0
S020,19.5,5.121466908796581,174.33631992969387,172.64930270160343,8.5,5.0
S020,20.0,5.271183390399998,174.32166548585946,172.65718031549238,8.5,5.0
S020,20.5,5.699375010773302,174.22922061400797,172.79056569819556,8.5,5.0
S020,21.0,5.300770415390842,174.20754436638794,172.78474979604607,8.5,5.0
S020,21.5,4.998657142937619,174.19937190050493,172.62116272293426,8.5,5.0
S020,22.0,5.019127186854834,174.32673189665277,172.811067750003,8.5,5.0
S020,22.5,5.522536107493127,174.49479697435095,172.8327116806618,8.5,5.0
S020,23.0,5.282619243389417,174.3279690488806,172.88230675289228,8.5,5.0
S020,23.5,5.166346102744766,174.2649666286982,172.8446604576916,8.5,5.0
S020,24.0,5.124883070145377,174.44037468632447,172.89458691281277,8.5,5.0
S020,24.5,5.4843094018118785,174.3619453551068,172.99193422074995,8.5,5.0
S020,25.0,5.220743069326566,174.40390926746613,172.85702817806126,8.5,5.0
S020,25.5,5.245014270825935,174.38623576531458,172.91789198572334,8.5,5.0
S020,26.0,5.071693995116665,174.51443949773895,172.83313619611525,8.5,5.0
S020,26.5,5.440222232691981,174.47921142511893,172.91603352554964,8.5,5.0
S020,27.0,5.152347508295317,174.5494881623841,172.9298263712365,8.5,5.0
S020,27.5,5.202437381125208,174.47103725652053,172.9555867921447,8.5,5.0
S020,28.0,5.3699234017742,174.49750488503912,172.96301617683238,8.5,5.0
S020,28.5,5.483785519956772,174.3831020637127,172.97807160374992,8.5,5.0
S020,29.0,5.416312170090403,174.37390445919033,172.91664841793508,8.5,5.0
S020,29.5,5.603338534320515,174.40796300662814,173.01788269719066,8.5,5.0
S020,30.0,5.537838767284055,174.2719059212332,173.0311470998646,8.5,5.0
S021,0.0,101.26368901236444,165.05918701362035,165.01707048756398,0.0,0.0
S021,0.5,78.60328116774818,165.81823752289995,165.62901748441004,0.0,0.0
S021,1.0,61.11065381284108,166.6243150089621,166.37799166145888,0.0,0.0
S021,1.5,47.449252266469706,167.31218089665882,167.00333958502932,0.0,0.0
S021,2.0,37.498530229493596,167.95543666639242,167.54431575989094,0.0,0.0
S021,2.5,29.364446456561964,168.54851982386887,168.02148108925408,0.0,0.0
S021,3.0,23.679886852010092,169.11430420052284,168.41528239768843,0.0,0.0
S021,3.5,19.390142528657858,169.53194569511518,169.07425211664895,0.0,0.0
S021,4.0,15.900108569500386,170.09928832726663,169.30006885851532,0.0,0.0
S021,4.5,12.918131965465617,170.39496798085528,169.70078365179495,0.0,0.0
S021,5.0,11.394683221182273,170.76036635352102,170.02161161908296,0.0,0.0
S021,5.5,9.623536923168034,171.24137176113004,170.33271949971495,0.0,0.0
S021,6.0,8.9467276251547,171.41435778930554,170.6262867231683,0.0,0.0
S021,6.5,7.2564579755189955,171.85633679707388,170.96053703670162,0.0,0.0
S021,7.0,7.019735224698428,172.00391454872926,171.05496958098382,0.0,0.0
S021,7.5,6.538416764413474,172.18370768025883,171.35077020980407,0.0,0.0
S021,8.0,6.1948236745377425,172.45870874884932,171.3753716044819,0.0,0.0
S021,8.5,5.442542704938417,172.69569125070308,171.5278913699049,1.0625,0.575
S021,9.0,5.575086232636879,172.81711764710673,171.88657784666762,2.125,1.15
S021,9.5,5.442670552344712,172.9813022127613,172.04834880495886,3.1875,1.7249999999999999
S021,10.0,5.1794992608479085,173.0998927158928,172.07003464118947,4.25,2.3
S021,10.5,4.917999715031007,173.36079198404872,172.2677705618991,5.3125,2.875
S021,11.0,4.9813064764557025,173.33274767316863,172.3579152665605,6.375,3.4499999999999997
S021,11.5,5.075555378685454,173.5745677583106,172.4847779559149,7.4375,4.0249999999999995
S021,12.0,5.070514400546325,173.6784772139735,172.5449792492339,8.5,4.6
S021,12.5,4.9882041573119755,173.73378048237404,172.56263327247072,8.5,5.0
S021,13.0,5.151160234996112,173.79879702821,172.79381726002754,8.5,5.0
S021,13.5,4.817424311883498,173.79698387220654,172.87144535935172,8.5,5.0
S021,14.0,4.779074367156858,173.93205016695393,172.84695137753135,8.5,5.0
S021,14.5,4.897349646172119,174.26595822586526,173.09107280334743,8.5,5.0
S021,15.0,4.857211585205265,174.19547385044305,173.0656246671512,8.5,5.0
S021,15.5,4.803279208908354,174.13080261351928,173.06041895886216,8.5,5.0
S021,16.0,4.966374870426714,174.16474231651497,173.1058310212012,8.5,5.0
S021,16.5,4.78339465522434,174.23771423354222,173.1330870056258,8.5,5.0
S021,17.0,5.031483125010449,174.36587619142452,173.21370593101898,8.5,5.0
S021,17.5,4.7116755585032895,174.2955011556184,173.30830917333924,8.5,5.0
S021,18.0,4.550122116037948,174.36326298411026,173.25032243608828,8.5,5.0
S021,18.5,4.8188444575834035,174.32876445752098,173.43969945607628,8.5,5.0
S021,19.0,4.628831769006142,174.44614644053783,173.27868258685365,8.5,5.0
S021,19.5,4.407831774225911,174.37896905681498,173.43919895864263,8.5,5.0
S021,20.0,4.556764409501058,174.38749610919118,173.42153557400465,8.5,5.0
S021,20.5,4.553480834101681,174.48007104776084,173.41401139445182,8.5,5.0
S021,21.0,4.759044242892673,174.48129178322733,173.4165442894587,8.5,5.0
S021,21.5,5.152068105428011,174.59333692505857,173.55058035948053,8.5,5.0
S021,22.0,4.803982263408581,174.58707895073064,173.518209042188,8.5,5.0
S021,22.5,4.926066653433772,174.6103025118467,173.47954468046802,8.5,5.0
S021,23.0,4.590064890945376,174.6767481772124,173.50299516332325,8.5,5.0
S021,23.5,4.962875175333276,174.59429607399574,173.56858788720825,8.5,5.0
S021,24.0,4.509910768390492,174.54797551714125,173.49850258344767,8.5,5.0
S021,24.5,4.776002084213276,174.6809595784541,173.58457422328647,8.5,5.0
S021,25.0,4.664205190840992,174.56520837096377,173.67089358864195,8.5,5.0
S021,25.5,4.836410354936615,174.53212565793237,173.45563257149672,8.5,5.0
S021,26.0,4.599892494134644,174.64376201624376,173.67476050741482,8.5,5.0
S021,26.5,4.913568334814545,174.5916988239046,173.70844729658364,8.5,5.0
S021,27.0,4.700094147751658,174.6430058493989,173.5436632914909,8.5,5.0
S021,27.5,4.650132388623545,174.56629203531745,173.5764088847369,8.5,5.0
S021,28.0,4.491110093276946,174.73776441752324,173.51756904594666,8.5,5.0
S021,28.5,4.6397921826009325,174.53867739411785,173.62473848278128,8.5,5.0
S021,29.0,4.822845405526807,174.64748711340172,173.7786694663427,8.5,5.0
S021,29.5,4.595909503265634,174.62070677259547,173.53038621571045,8.5,5.0
S021,30.0,4.457928112515102,174.7180465873156,173.5932818323662,8.5,5.0
S022,0.0,101.17432143967574,164.98728957257026,164.9877517404091,0.0,0.0
S022,0.5,79.94336828394574,165.78036631850804,165.834203062218,0.0,0.0
S022,1.0,63.388564577336965,166.4585878393234,166.22539475318743,0.0,0.0
S022,1.5,50.38064336525871,167.08349993632058,166.70986374099868,0.0,0.0
S022,2.0,40.177009123270466,167.51405500751972,167.31013834292818,0.0,0.0
S022,2.5,32.40865970590507,168.20805002040095,167.78105899282806,0.0,0.0
S022,3.0,26.232779113882273,168.5683007508383,168.16424649401557,0.0,0.0
S022,3.5,21.56825006481403,169.16462136521005,168.66746681040385,0.0,0.0
S022,4.0,17.80252019209481,169.60430659571418,168.99970823556023,0.0,0.0
S022,4.5,14.600286742175431,169.9625751672091,169.35730553628343,0.0,0.0
S022,5.0,12.550923184779178,170.23223884821726,169.59491048287018,0.0,0.0
S022,5.5,10.650430785443582,170.46847342594097,169.89257985289984,0.0,0.0
S022,6.0,9.3124099767154,170.72155629952937,170.14188373013687,0.0,0.0
S022,6.5,8.091631762205749,171.09961941058629,170.29453824482832,0.0,0.0
S022,7.0,7.609259403900013,171.3884846577808,170.5261843402612,0.0,0.0
S022,7.5,6.80678232488184,171.48282052415965,170.7726812650544,0.0,0.0
S022,8.0,6.3527589602758585,171.66458958968198,170.95802483284308,0.0,0.0
S022,8.5,6.280634763715305,171.85796873004222,171.10016862733522,1.0625,0.425
S022,9.0,5.710915992200185,172.0303643787914,171.30119666492016,2.125,0.85
S022,9.5,5.455488573494821,172.08987066044415,171.47184778830464,3.1875,1.275
S022,10.0,5.111596818101909,172.34663135383656,171.44963296009465,4.25,1.7
S022,10.5,5.383917300545448,172.50777221484373,171.72923634846117,5.3125,2.125
S022,11.0,5.205622299359579,172.54544224698571,171.77033049745597,6.375,2.55
S022,11.5,5.111450715912367,172.67202193702195,171.91318871658544,7.4375,2.975
S022,12.0,4.612965332874649,172.79341741350453,171.91550228885464,8.5,3.4
S022,12.5,4.916851029314897,172.82836949084304,172.10631497046003,8.5,3.8249999999999997
S022,13.0,4.859339012326769,173.02982509995616,172.13525033528597,8.5,4.25
S022,13.5,4.75923082483974,173.01706388077517,172.1866624462133,8.5,4.675
S022,14.0,4.73037466620307,173.17670594441802,172.07904239279398,8.5,5.0
S022,14.5,5.16470122282747,173.16800036939048,172.36563154130315,8.5,5.0
S022,15.0,4.581337619409192,173.13043463364875,172.37648461026566,8.5,5.0
S022,15.5,4.653420828174851,173.21845839770833,172.28266196568148,8.5,5.0
S022,16.0,4.662554053685093,173.30338284901194,172.53511656067948,8.5,5.0
S022,16.5,4.389201797076625,173.37011803314314,172.54725987303408,8.5,5.0
S022,17.0,4.62841035592323,173.39787749446734,172.42032304184772,8.5,5.0
S022,17.5,4.618982380332015,173.3124863777067,172.57833122340017,8.5,5.0
S022,18.0,4.639183274659504,173.3620452368068,172.5498876788643,8.5,5.0
S022,18.5,5.040468200379549,173.4075278819978,172.64130643046863,8.5,5.0
S022,19.0,4.7619095032885514,173.4562432452016,172.6637283808528,8.5,5.0
S022,19.5,4.297547869017831,173.52582235273093,172.68848164311964,8.5,5.0
S022,20.0,4.553807375483068,173.45984763611298,172.7581619610323,8.5,5.0
S022,20.5,4.843367098167313,173.52947329550202,172.73204920819853,8.5,5.0
S022,21.0,4.947762606430008,173.6583298346118,172.74557557552046,8.5,5.0
S022,21.5,4.536887423258719,173.5037492358215,172.75880157652006,8.5,5.0
S022,22.0,4.793334640682305,173.53706872036423,172.7184446436272,8.5,5.0
S022,22.5,4.609525755258822,173.63814316807282,172.8495169344039,8.5,5.0
S022,23.0,4.33414166270872,173.62928627476487,172.80430743260243,8.5,5.0
S022,23.5,4.745572837913345,173.51950993170527,172.9151701365484,8.5,5.0
S022,24.0,4.7680079704110225,173.53312607215915,172.93356727313292,8.5,5.0
S022,24.5,4.698576751110724,173.78020236055605,172.88234000848087,8.5,5.0
S022,25.0,4.821324810154072,173.57822902094105,172.90356451731964,8.5,5.0
S022,25.5,4.745322939553312,173.68313746248566,172.9003608233771,8.5,5.0
S022,26.0,4.6890644478376915,173.61833251329963,172.97366008355,8.5,5.0
S022,26.5,4.8521611766775665,173.73887066327111,172.8864867213708,8.5,5.0
S022,27.0,4.503992087731405,173.70266107979327,172.73228816669584,8.5,5.0
S022,27.5,5.1045509098759085,173.59546701420862,172.8165037056144,8.5,5.0
S022,28.0,4.764476895598644,173.63167192566024,172.9120110084172,8.5,5.0
S022,28.5,4.625244353371075,173.60438536085147,172.80397960083118,8.5,5.0
